Truth,Model,Critic,Subject
C,D,no,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
B,C,no,Mol2caption_benchmark
C,D,no,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
B,C,no,Mol2caption_benchmark
B,B,no,Mol2caption_benchmark
C,C,no,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
C,A,no,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
C,B,no,Mol2caption_benchmark
B,A,no,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
B,C,no,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
C,D,no,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
B,A,no,Mol2caption_benchmark
C,A,No.,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
D,C,no,Mol2caption_benchmark
A,D,no,Mol2caption_benchmark
A,B,no,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
B,B,no,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
C,A,no,Mol2caption_benchmark
B,C,no,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
A,C,no,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
A,C,no,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
B,C,no,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
B,D,no,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
A,C,no,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
D,D,no,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
B,A,no,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
A,D,no,Mol2caption_benchmark
B,C,no,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
A,C,no,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
A,B,no,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
D,B,no,Mol2caption_benchmark
B,A,no,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
B,A,no,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
D,C,no,Mol2caption_benchmark
B,C,no,Mol2caption_benchmark
B,D,no,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
A,D,no,Mol2caption_benchmark
B,A,no,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
C,A,no,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
C,D,no,Mol2caption_benchmark
B,C,no,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
C,B,no,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
D,A,no,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
B,D,no,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
C,D,no,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
A,C,no,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
A,D,no,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
B,D,no,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
D,A,no,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
C,A,no,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
A,B,no,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
C,D,no,Mol2caption_benchmark
C,A,no,Mol2caption_benchmark
C,B,no,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
C,A,no,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
B,D,no,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
C,D,no,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
B,A,no,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
B,B,no,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
B,A,no,Caption2mol_benchmark
D,C,no,Caption2mol_benchmark
C,D,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
C,A,no,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
A,B,no,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
C,D,no,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
D,A,no,Caption2mol_benchmark
B,B,yes,Caption2mol_benchmark
C,D,no,Caption2mol_benchmark
A,C,no,Caption2mol_benchmark
C,A,no,Caption2mol_benchmark
C,D,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
C,B,no,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
C,D,no,Caption2mol_benchmark
C,A,no,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
C,B,no,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
A,B,no,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
C,D,no,Caption2mol_benchmark
D,A,no,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
A,B,no,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
B,B,yes,Caption2mol_benchmark
D,B,no,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
D,C,no,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
A,C,no,Caption2mol_benchmark
D,C,no,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
C,B,no,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
A,C,no,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
B,B,yes,Caption2mol_benchmark
C,A,no,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
D,D,no,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
B,B,yes,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
C,D,no,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
B,B,yes,Caption2mol_benchmark
B,B,yes,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
C,A,no,Caption2mol_benchmark
A,B,no,Caption2mol_benchmark
D,C,no,Caption2mol_benchmark
D,A,no,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
B,B,yes,Caption2mol_benchmark
B,B,yes,Caption2mol_benchmark
D,C,no,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
C,D,no,Caption2mol_benchmark
C,D,no,Caption2mol_benchmark
D,C,no,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
D,A,no,Caption2mol_benchmark
A,C,no,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
B,B,no,Caption2mol_benchmark
C,D,no,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
A,D,No.,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
D,C,no,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
C,D,no,Caption2mol_benchmark
D,A,no,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
C,A,no,Caption2mol_benchmark
A,B,no,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
D,C,no,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
C,A,no,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
C,A,no,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
D,A,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
A,C,no,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
A,C,no,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
C,C,no,Caption2mol_benchmark
B,B,yes,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
B,B,yes,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
D,B,no,Caption2mol_benchmark
D,B,no,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
B,B,yes,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
B,B,yes,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
A,C,no,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
D,C,no,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
C,A,no,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
D,C,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
C,C,no,Caption2mol_benchmark
D,C,no,Caption2mol_benchmark
B,B,yes,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
D,C,no,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
B,B,yes,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
D,C,no,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
A,C,no,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
A,C,no,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
A,C,no,Caption2mol_benchmark
C,D,no,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
B,B,yes,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
D,A,no,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
C,A,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
D,D,no,Caption2mol_benchmark
D,A,no,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
B,B,yes,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
C,D,no,Caption2mol_benchmark
C,A,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
A,C,no,Caption2mol_benchmark
A,B,no,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
D,A,no,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
C,A,no,Caption2mol_benchmark
C,A,no,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
D,C,no,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
C,D,no,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
A,A,no,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
B,B,yes,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
A,C,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
C,D,no,Caption2mol_benchmark
B,B,yes,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
D,C,no,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
D,B,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
C,B,no,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
A,C,no,Caption2mol_benchmark
C,A,no,Caption2mol_benchmark
D,D,no,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
B,D,No.,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
A,C,no,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
D,A,no,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
D,C,no,Caption2mol_benchmark
B,B,yes,Caption2mol_benchmark
C,A,no,Caption2mol_benchmark
D,A,no,Caption2mol_benchmark
C,D,no,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
C,A,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
C,C,no,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
C,A,no,Caption2mol_benchmark
A,C,no,Caption2mol_benchmark
A,C,no,Caption2mol_benchmark
C,B,no,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
C,D,no,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
C,A,no,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
A,B,no,Caption2mol_benchmark
C,B,no,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
C,B,no,Caption2mol_benchmark
B,B,yes,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
B,B,yes,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
A,D,No.,Caption2mol_benchmark
B,B,yes,Caption2mol_benchmark
D,A,no,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
A,C,no,Caption2mol_benchmark
C,D,no,Caption2mol_benchmark
D,B,no,Caption2mol_benchmark
A,C,no,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
D,C,no,Caption2mol_benchmark
C,A,no,Caption2mol_benchmark
D,B,no,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
D,C,no,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
A,C,no,Caption2mol_benchmark
B,B,yes,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
C,D,no,Caption2mol_benchmark
C,D,no,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
C,A,no,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
C,A,no,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
D,C,no,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
C,B,no,Caption2mol_benchmark
B,B,yes,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
C,D,no,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
C,A,no,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
A,C,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
C,D,no,Caption2mol_benchmark
C,D,no,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
C,B,no,Caption2mol_benchmark
D,C,no,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
A,C,no,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
D,C,no,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
C,A,no,Caption2mol_benchmark
D,A,no,Caption2mol_benchmark
C,A,no,Caption2mol_benchmark
D,B,no,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
C,B,no,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
B,B,yes,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
A,C,no,Caption2mol_benchmark
A,C,no,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
C,D,no,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
C,A,no,Caption2mol_benchmark
A,B,no,Caption2mol_benchmark
A,C,no,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
D,B,no,Caption2mol_benchmark
D,B,no,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
D,C,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
B,D,No.,Caption2mol_benchmark
B,C,No.,Caption2mol_benchmark
A,C,no,Caption2mol_benchmark
D,D,no,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
A,C,no,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
B,B,yes,Caption2mol_benchmark
C,D,no,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
D,A,no,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
C,A,no,Caption2mol_benchmark
A,B,no,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
A,B,no,Caption2mol_benchmark
C,D,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
C,B,no,Caption2mol_benchmark
D,A,no,Caption2mol_benchmark
D,C,no,Caption2mol_benchmark
B,B,yes,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
C,C,no,Caption2mol_benchmark
D,D,no,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
D,C,No.,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
D,A,no,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
D,A,no,Caption2mol_benchmark
D,C,no,Caption2mol_benchmark
C,A,no,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
C,A,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
C,D,no,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
D,A,no,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
A,B,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
C,B,no,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
C,A,no,Caption2mol_benchmark
A,B,no,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
D,A,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
C,A,no,Caption2mol_benchmark
C,C,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
B,B,yes,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
A,B,no,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
B,C,No.,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
C,A,no,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
D,C,no,Caption2mol_benchmark
C,A,no,Caption2mol_benchmark
C,A,no,Caption2mol_benchmark
C,D,no,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
